,Brand Name,Name of Product,Price,Return/Exchange,Expected Delivery,Product URL
0,Kadence,"Kadence Slowhand Premium Jumbo Semi Acoustic Guitar with Heavy Padded Bag, guitar cable, Pro Capo (Black Spruce Wood)",-,-,-,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfYXRmOjIwMDU3MTkzMDU2MjA0OjowOjo&url=%2FKadence-Slowhand-Premium-Acoustic-Instrument%2Fdp%2FB077SZ667X%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
1,FESTRA,"Festra R-40- Trussrod Acoustic Guitar Kit with Bag, Strap, One Pack Strings and Picks (Classic Maroon)","4,495",-,"Saturday, 26 November",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfYXRmOjIwMDM2NzI1MDczNDk4OjowOjo&url=%2FFestra-Trussrod-Acoustic-Strings-Classic%2Fdp%2FB09VLDCT9H%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
2,Bestonl,Bestonl String Decor Guitar Children's Musical Instrument Educational Toy Small Guitar for Beginners Kids Child - 23Inch,899,7 Days Replacement,"Friday, 25 November",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfYXRmOjIwMDc2OTgxNTgzNjk4OjowOjo&url=%2FBestonl-Childrens-Instrument-Educational-Beginners%2Fdp%2FB0BDG13QZS%2Fref%3Dsr_1_3_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
3,VAULT,Vault DA40 41 Inch Premium Solid Spruce-Top Dreadnought Acoustic Guitar,"6,930",-,"Thursday, 24 November",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfYXRmOjIwMDkyNjI0MDIxNDk4OjowOjo&url=%2FPremium-Spruce-Top-Dreadnought-Acoustic-Guitar%2Fdp%2FB0BJK1CWSN%2Fref%3Dsr_1_4_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
4,Intern,"Intern INT-38C Right hand Acoustic Guitar Kit, With Bag, Strings, Pick And Strap, Black, small","2,299",-,"Thursday, 24 November",https://www.amazon.in/Intern-INT-38C-Acoustic-Guitar-Black/dp/B073B6TQQY/ref=sr_1_5?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-5
5,-,-,-,-,-,https://www.amazon.in/Juarez-Acoustic-Cutaway-038C-Strings/dp/B017NPCSLI/ref=sr_1_6?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-6
6,Intern,Intern INT-38C Acoustic Guitar Kit (Blue),-,-,"Thursday, 24 November",https://www.amazon.in/Intern-INT-38C-Acoustic-Guitar-Blue/dp/B073B5RZBV/ref=sr_1_7?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-7
7,-,-,-,-,-,https://www.amazon.in/Juarez-Acoustic-Guitar-Cutaway-Strings/dp/B076QHZ4HZ/ref=sr_1_8?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-8
8,Intern,"Intern INT-38C-BK-G Cutaway Right Handed Acoustic Guitar Kit, with Bag, Nickel Strings, Pick And Strap (Black) -6 Strings","2,299",-,"Thursday, 24 November",https://www.amazon.in/Intern-INT-38C-BK-G-Guitar-Kit-Black/dp/B07K9497RC/ref=sr_1_9?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-9
9,YAMAHA,"Yamaha F280 Acoustic Rosewood Guitar (Natural, Beige)","7,299",7 Days Replacement,November 28 - 30,https://www.amazon.in/Yamaha-F280-Acoustic-Guitar-Natural/dp/B08317Y4VP/ref=sr_1_10?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-10
10,Intern,"Intern INT-38C Acoustic Guitar Kit (Sunburst) with Carry bag, Picks, Strings set and Guitar Strap, Small",-,-,"Thursday, 24 November",https://www.amazon.in/Intern-INT-38C-Acoustic-Guitar-Sunburst/dp/B073B5MJRM/ref=sr_1_11?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-11
11,-,-,-,-,-,https://www.amazon.in/JUAREZ-JRZ38C-Acoustic-Sunburst-Strings/dp/B01FYYTDTU/ref=sr_1_12?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-12
12,Henrix,"Henrix 38C 38 Inch Cutaway Acoustic Guitar With Dual Action Truss Rod, Gigbag, Picks, String Set, String Winder, Strap, Polishing Cloth & Ebook - Black","2,799",-,"Thursday, 24 November",https://www.amazon.in/Henrix-Acoustic-Guitar-Die-cast-Dual-action/dp/B07VNDW6QF/ref=sr_1_13?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-13
13,Intern,Intern 38C Ebony Wood Cutaway Design Acoustic Guitar with Picks And Carry Bag (Black),-,-,"Thursday, 24 November",https://www.amazon.in/Intern-38-inch-Cutaway-Design-Acoustic/dp/B07X4PN85R/ref=sr_1_14?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-14
14,Fender,Fender CD 60 Dread V3 DS 6 String Acoustic Guitar - Walnut Fretboard-Black,"12,807",-,"Thursday, 24 November",https://www.amazon.in/Fender-Dread-String-Acoustic-Guitar/dp/B07RM4B5LJ/ref=sxin_24?asc_contentid=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523%3Aamzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523&creativeASIN=B07RM4B5LJ&cv_ct_cx=Guitar&cv_ct_id=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Guitar&linkCode=oas&pd_rd_i=B07RM4B5LJ&pd_rd_r=106e6b1c-cd0a-42d5-a28a-f9062f969f3c&pd_rd_w=9Rt5c&pd_rd_wg=rn6k9&pf_rd_p=939c6bd1-1a0e-48f0-a138-af961f88b523&pf_rd_r=D4GDKZXV5YNF5DPYTT16&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=1-1-c84eb971-91f2-4a4d-acce-811265c24254&tag=sm-content-21
15,YAMAHA,"Yamaha FS100C Acoustic Guitar, Natural",-,-,"Saturday, 26 November",https://www.amazon.in/Yamaha-FS100C-Acoustic-Guitars-Natural/dp/B00QKD79QE/ref=sxin_24?asc_contentid=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523%3Aamzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523&creativeASIN=B00QKD79QE&cv_ct_cx=Guitar&cv_ct_id=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Guitar&linkCode=oas&pd_rd_i=B00QKD79QE&pd_rd_r=106e6b1c-cd0a-42d5-a28a-f9062f969f3c&pd_rd_w=9Rt5c&pd_rd_wg=rn6k9&pf_rd_p=939c6bd1-1a0e-48f0-a138-af961f88b523&pf_rd_r=D4GDKZXV5YNF5DPYTT16&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=1-2-c84eb971-91f2-4a4d-acce-811265c24254&tag=sm-content-21
16,HOVNER,"Hovner 215 Black F-Cut Rosewood Fretboard Acoustic Guitar With Bag,Strap,1 Set of Extra Strings and 2 Picks By K-Retail","4,480",-,"Monday, 28 November",https://www.amazon.in/Rosewood-Fretboard-Acoustic-Strings-K-Retail/dp/B07KLG8C4P/ref=sxin_24?asc_contentid=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523%3Aamzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523&creativeASIN=B07KLG8C4P&cv_ct_cx=Guitar&cv_ct_id=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Guitar&linkCode=oas&pd_rd_i=B07KLG8C4P&pd_rd_r=106e6b1c-cd0a-42d5-a28a-f9062f969f3c&pd_rd_w=9Rt5c&pd_rd_wg=rn6k9&pf_rd_p=939c6bd1-1a0e-48f0-a138-af961f88b523&pf_rd_r=D4GDKZXV5YNF5DPYTT16&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=1-3-c84eb971-91f2-4a4d-acce-811265c24254&tag=sm-content-21
17,Kadence,"Kadence Guitar Acoustica Series, 41” Jumbo Size 6-strings Acoustic Guitar, Spruce body with Pick Guard A311 with bag… B07JKYWGJN (KAD-A-311)",-,-,"Saturday, 26 November",https://www.amazon.in/Kadence-6-strings-Acoustic-Guitar-Natural/dp/B07JKYWGJN/ref=sxin_24?asc_contentid=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523%3Aamzn1.sym.939c6bd1-1a0e-48f0-a138-af961f88b523&creativeASIN=B07JKYWGJN&cv_ct_cx=Guitar&cv_ct_id=amzn1.osa.39dd7fbf-afb9-4b33-a89b-5dc1ff018d2f.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Guitar&linkCode=oas&pd_rd_i=B07JKYWGJN&pd_rd_r=106e6b1c-cd0a-42d5-a28a-f9062f969f3c&pd_rd_w=9Rt5c&pd_rd_wg=rn6k9&pf_rd_p=939c6bd1-1a0e-48f0-a138-af961f88b523&pf_rd_r=D4GDKZXV5YNF5DPYTT16&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=1-4-c84eb971-91f2-4a4d-acce-811265c24254&tag=sm-content-21
18,Kadence,"Kadence rosewood Guitar Frontier Series, Electric Acoustic Black Guitar With EQ, Die Cast Keys, Set Of Strings, Strap, Picks And Bag (Black EQ, Electric Acoustic)",-,-,"Thursday, 24 November",https://www.amazon.in/Kadence-Frontier-Acoustic-Guitar-Strings/dp/B078GTJP5Y/ref=sr_1_15?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-15
19,-,-,"3,017",-,-,https://www.amazon.in/Juarez-Acoustic-Guitar-Cutaway-Strings/dp/B084VRCCN7/ref=sr_1_16?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-16
20,YAMAHA,"Yamaha FS100C Acoustic Guitar, Black",-,-,"Saturday, 26 November",https://www.amazon.in/Yamaha-FS-100C-6-String-Acoustic-without/dp/B00PAS9CK6/ref=sr_1_17?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-17
21,-,-,-,-,-,https://www.amazon.in/JUAREZ-JRZ38C-Acoustic-Sunburst-Strings/dp/B01FYYTDS6/ref=sr_1_18?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-18
22,-,-,"2,330",-,-,https://www.amazon.in/Juarez-Acoustic-Guitar-Cutaway-Strings/dp/B075XMRKMY/ref=sr_1_19?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-19
23,-,-,"7,385",-,-,https://www.amazon.in/Yamaha-Acoustic-Guitar-Tobacco-Sunburst/dp/B08VXR74Q2/ref=sr_1_20?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-20
24,-,-,899,-,-,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfbXRmOjIwMDMyNDQwNDc5Nzk4OjowOjo&url=%2FLUCHILA-Childrens-Instrument-Educational-Beginners%2Fdp%2FB09T3Q72CJ%2Fref%3Dsr_1_21_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
25,VAULT,Vault PA36 Parlor Acoustic Guitar Kit,"5,510",-,"Thursday, 24 November",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfbXRmOjIwMDkyNjI0MDIxNjk4OjowOjo&url=%2FVault-PA36-Parlor-Acoustic-Guitar%2Fdp%2FB0BJK1332J%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
26,Blueberry,"Blueberry B40L, 40"" Acoustic Guitar Kit Inbuilt Truss Rod with Bag, Strap, One Pack Strings And Picks (Classic Maroon)","4,495",-,"Saturday, 26 November",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfbXRmOjIwMDc4MzM2ODg1MTk4OjowOjo&url=%2FBlueberry-Acoustic-Inbuilt-Strings-Classic%2Fdp%2FB09VLF8B8G%2Fref%3Dsr_1_23_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
27,Blueberry,"Blueberry B-D38, 38"" Acoustic Guitar Kit Inbuilt Truss Rod, with Bag, Strap, One Pack Strings And Picks (MAROON BROWN)","2,895",-,November 24 - 26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQwMzExOTE4MDE2Njc5OjE2NjkxMTM5NzA6c3BfbXRmOjIwMDc4MzM2ODg1MDk4OjowOjo&url=%2FBlueberry-B-D38-Acoustic-Inbuilt-Strings%2Fdp%2FB0B74CSY9V%2Fref%3Dsr_1_24_sspa%3Fkeywords%3DGuitar%26qid%3D1669113970%26qu%3DeyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%253D%253D%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
28,-,-,"7,727",-,-,https://www.amazon.in/YAMAHA-NATURAL-CONCERT-CUTAWAY-GUITAR/dp/B08KW4DRKL/ref=sr_1_25?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-25
29,-,-,90,-,-,https://www.amazon.in/JUAREZ-Acoustic-Guitar-String-JRGSE32/dp/B08MW1WPW5/ref=sr_1_26?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-26
30,Blueberry,"Blueberry R-701 Gray, 6 String Right Handed Beginner Full Size Rosewood Fret board Electric Guitar with Bag, Strap, One Set of Strings and 2 Picks","5,999",-,"Saturday, 26 November",https://www.amazon.in/Blueberry-Beginner-Rosewood-Electric-Strings/dp/B0BLYP3Q6S/ref=sr_1_27?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-27
31,-,-,429,-,-,https://www.amazon.in/Enterprise-Acoustic-Instrument-Educational-Beginners/dp/B0B46LBJQZ/ref=sr_1_28?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-28
32,Medellin,"Medellin M38 carbon fiber body 38 Incheses Acoustic Guitar (Red) Durable Matt finish With hAndrest, strings, strap, bag, 3 Picks, capo, stAnd",-,-,"Saturday, 26 November",https://www.amazon.in/Medellin-carbn-fiber-guitar-38inch/dp/B09MSGVCDV/ref=sr_1_29?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-29
33,-,-,"2,695",-,-,https://www.amazon.in/Blueberry-38C-Acoustic-Guitar-Strings/dp/B08KLMV4XX/ref=sr_1_30?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-30
34,-,-,459,-,-,https://www.amazon.in/Creation-4-String-Instrument-Learning-Toy/dp/B0BD92RXDB/ref=sr_1_31?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-31
35,VIBHA,"Vibha 17"" 4 String Acoustic Learning Guitar Toy for Kids, Musical Instrument Educational Guitar Toy for Beginners Kids Child (Pack of 1) (Multicolor)",449,7 Days Replacement,"Friday, 25 November",https://www.amazon.in/Acoustic-Instrument-Educational-Beginners-Multicolor/dp/B0BCZ9GQQP/ref=sr_1_32?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-32
36,-,-,-,-,-,https://www.amazon.in/Acoustic-plectrums-stability-age-groups-Refreshing/dp/B09YH89RVZ/ref=sr_1_33?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-33
37,-,-,"11,299",-,-,https://www.amazon.in/Yamaha-FX280-acoustic-Dreadnought-Natural/dp/B09HR6BNFQ/ref=sr_1_34?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-34
38,-,-,-,-,-,https://www.amazon.in/Yamaha-FSX80C-Acoustic-Cutaway-Guitar/dp/B09HL5WFDX/ref=sr_1_35?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-35
39,-,-,"3,624",-,-,https://www.amazon.in/JUAREZ-Arpeggio-Acoustic-Rosewood-Fretboard/dp/B08LBJ8PTM/ref=sr_1_36?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-36
40,-,-,"14,269",-,-,https://www.amazon.in/Stagg-Auditorium-SA25-ACE-MAHO/dp/B09HQ2685T/ref=sr_1_37?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-37
41,-,-,"9,829",-,-,https://www.amazon.in/Cort-CAP810-OP-Acoustic-Plectrums-Complete/dp/B08D7SWGG5/ref=sr_1_38?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-38
42,-,-,"5,686",-,-,https://www.amazon.in/JUAREZ-JRB40LN-3TS-Arpeggio-Guitar/dp/B08MW8F9VS/ref=sr_1_39?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-39
43,-,-,499,-,-,https://www.amazon.in/Firevally-Childrens-Instrument-Educational-Instruments/dp/B0BL15WBRS/ref=sr_1_40?keywords=Guitar&qid=1669113970&qu=eyJxc2MiOiI1Ljc4IiwicXNhIjoiNS4yNiIsInFzcCI6IjQuMDUifQ%3D%3D&sr=8-40
